Candidate ID,Month of Birth,Year of Birth,Gender,State (Location),10th percentage,12th percentage,10th and 12th Completion Years Diff,Degree of study,Specialization in study,College percentage,English 1,English 2,English 3,English 4,Quantitative Ability 1,Quantitative Ability 2,Quantitative Ability 3,Quantitative Ability 4,Domain Skills 1,Domain Skills 2,Domain Test 3,Domain Test 4,Analytical Skills 1,Analytical Skills 2,Analytical Skills 3,Performance
122,3,7,B,E,0.4939890710382513,0.08951612903225792,2,X,E,0.3419319429198684,0.320754716981132,0.26315789473684337,0.672727272727273,0.50920245398773,0.1228070175438599,0.544910179640719,0.36312849162011196,0.6196319018404904,0.1764705882352941,0.640287769784173,0.6028368794326241,0.5658914728682172,0.5555555555555559,0.6216216216216222,0.5000000000000001,LP
1293,5,7,A,D,0.819672131147541,0.60752688172043,2,X,L,0.4045005488474205,0.43396226415094297,0.7894736842105261,0.684848484848485,0.570552147239264,0.49122807017543857,0.616766467065868,0.731843575418994,0.6687116564417174,0.2941176470588234,0.654676258992806,0.4468085106382984,0.6589147286821713,0.5740740740740743,0.6486486486486486,0.5476190476190479,MP
1043,1,8,A,Q,0.5081967213114753,0.029569892473118253,2,X,B,0.34961580680570803,0.735849056603774,0.31578947368421106,0.8545454545454549,0.595092024539877,0.49122807017543857,0.616766467065868,0.47486033519553095,0.6441717791411038,0.31372549019607837,0.654676258992806,0.6879432624113473,0.45736434108527113,0.7962962962962963,0.8378378378378383,0.7619047619047623,LP
164,4,7,B,D,0.8005464480874318,0.45161290322580605,2,X,B,0.5252469813391876,0.584905660377358,0.7631578947368416,0.6,0.7300613496932521,0.6315789473684215,0.6047904191616771,0.743016759776536,0.5337423312883437,0.3333333333333334,0.669064748201439,0.39007092198581544,0.7364341085271325,0.8148148148148147,0.8378378378378383,0.7857142857142857,MP
763,9,7,A,N,0.43715846994535523,0.618279569892473,2,X,J,0.3304061470911088,0.39622641509434,0.26315789473684337,0.696969696969697,0.582822085889571,0.4736842105263156,0.6047904191616771,0.620111731843575,0.7423312883435578,0.5294117647058819,0.7697841726618709,0.46099290780141905,0.9224806201550386,0.8148148148148147,0.8513513513513515,0.6547619047619051,BP
259,5,7,A,D,0.6775956284153009,0.5806451612903221,2,X,B,0.544456641053787,0.45283018867924496,0.5263157894736847,0.7333333333333331,0.570552147239264,0.6666666666666664,0.760479041916168,0.664804469273743,0.5828220858895706,0.5294117647058819,0.7122302158273379,0.7872340425531924,0.6589147286821713,0.6296296296296293,0.7027027027027026,0.5952380952380957,BP
272,9,6,B,D,0.6612021857923498,0.4838709677419355,2,X,E,0.4484083424807903,0.716981132075472,0.6315789473684219,0.8060606060606059,0.644171779141104,0.36842105263157865,0.580838323353293,0.620111731843575,0.6564417177914111,0.31372549019607837,0.640287769784173,0.5177304964539009,0.6124031007751937,0.8148148148148147,0.9459459459459463,0.7142857142857145,BP
652,4,6,A,C,0.5008196721311475,0.7204301075268815,2,W,F,0.38858397365532404,0.415094339622642,0.26315789473684337,0.5030303030303029,0.717791411042945,0.7368421052631573,0.772455089820359,0.731843575418994,0.8404907975460119,0.6274509803921572,0.827338129496403,0.6737588652482277,0.8449612403100775,0.7962962962962963,0.8243243243243249,0.7499999999999996,BP
1063,2,8,A,N,0.5609289617486342,0.42553763440860193,2,X,C,0.28402854006586176,0.716981132075472,0.8421052631578938,0.7818181818181821,0.680981595092025,0.5614035087719295,0.6646706586826351,0.642458100558659,0.6441717791411038,0.6666666666666662,0.827338129496403,0.6028368794326241,0.9999999999999999,0.49999999999999994,0.6216216216216222,0.42857142857142905,BP
1086,5,8,A,N,0.637431693989071,0.26881720430107525,2,X,B,0.1920965971459936,0.339622641509434,0.44736842105263275,0.515151515151515,0.6687116564417179,0.5087719298245615,0.580838323353293,0.653631284916201,0.7423312883435578,0.23529411764705926,0.58273381294964,0.41843971631205695,0.6434108527131783,0.6111111111111109,0.7297297297297302,0.5476190476190479,BP
111,8,7,A,D,0.7868852459016393,0.467741935483871,2,X,L,0.46487376509330436,0.735849056603774,0.7368421052631566,0.818181818181818,0.815950920245399,0.5614035087719295,0.7485029940119761,0.575418994413408,0.7177914110429444,0.4313725490196077,0.726618705035971,0.6879432624113473,0.58139534883721,0.8888888888888888,0.8378378378378383,0.9047619047619045,BP
669,1,8,B,E,0.8393442622950822,0.5733870967741934,2,X,G,0.38529088913282106,0.47169811320754695,0.36842105263158054,0.6,0.7055214723926381,0.40350877192982465,0.520958083832335,0.675977653631285,0.6564417177914111,0.31372549019607837,0.7122302158273379,0.5460992907801423,0.5348837209302324,0.46296296296296335,0.7972972972972975,0.2976190476190475,MP
1188,4,7,A,T,0.3778688524590166,0.39784946236559104,2,X,B,0.30790340285400686,0.283018867924528,0.4210526315789478,0.478787878787879,0.619631901840491,0.5245614035087723,0.6886227544910181,0.731843575418994,0.8159509202453983,0.2941176470588234,0.611510791366907,0.6453900709219863,0.5038759689922487,0.7962962962962963,0.6756756756756762,0.8333333333333334,BP
952,2,7,A,Q,0.6010928961748636,0.13440860215053752,2,X,G,0.3304061470911088,0.509433962264151,0.15789473684210664,0.612121212121212,0.766871165644172,0.5614035087719295,0.568862275449102,0.664804469273743,0.8282208588957055,0.45098039215686275,0.755395683453237,0.5177304964539009,0.8294573643410857,0.722222222222222,0.6756756756756762,0.7142857142857145,BP
818,8,6,B,M,0.7103825136612025,0.768817204301075,2,X,G,0.666575192096597,0.377358490566038,0.2894736842105261,0.6606060606060611,0.595092024539877,0.48947368421052634,0.70059880239521,0.631284916201117,0.7055214723926381,0.6078431372549022,0.8417266187050361,0.7872340425531924,0.6434108527131783,0.5555555555555559,0.5810810810810814,0.4880952380952385,BP
85,4,8,A,A,0.5081967213114753,0.7682795698924729,2,X,B,0.5773874862788146,0.320754716981132,0.3421052631578956,0.587878787878788,0.570552147239264,0.4736842105263156,0.6047904191616771,0.642458100558659,0.6073619631901842,0.49019607843137286,0.8417266187050361,0.5035460992907802,0.8139534883720938,0.7407407407407404,0.6486486486486486,0.7857142857142857,BP
53,3,8,A,A,0.6284153005464481,0.893817204301075,2,X,B,0.4130076838638861,0.283018867924528,0.36842105263158054,0.551515151515152,0.5582822085889569,0.36842105263157865,0.6047904191616771,0.709497206703911,0.5582822085889572,0.19607843137254916,0.525179856115108,0.39007092198581544,0.5658914728682172,0.7037037037037035,0.8378378378378383,0.6190476190476191,MP
1216,3,7,A,C,0.6311475409836067,0.6370967741935485,2,X,B,0.4045005488474205,0.339622641509434,0.36842105263158054,0.624242424242424,0.570552147239264,0.15789473684210484,0.544910179640719,0.40782122905027895,0.5460122699386499,0.25490196078431326,0.5395683453237411,0.5035460992907802,0.7984496124031009,0.4814814814814817,0.5945945945945946,0.4047619047619047,MP
521,5,8,A,A,0.24590163934426235,0.4927419354838709,2,X,G,0.29363336992316125,0.377358490566038,0.2894736842105261,0.684848484848485,0.54601226993865,0.3508771929824557,0.676646706586826,0.5195530726256979,0.5460122699386499,0.3921568627450976,0.726618705035971,0.5886524822695034,0.6589147286821713,0.4259259259259256,0.49999999999999983,0.3690476190476196,LP
439,9,7,A,E,0.49836065573770494,0.5376344086021505,2,X,L,0.42178924259055983,0.358490566037736,0.31578947368421106,0.575757575757576,0.619631901840491,0.26315789473684176,0.46107784431137705,0.49720670391061506,0.5582822085889572,0.23529411764705926,0.568345323741007,0.5177304964539009,0.5038759689922487,0.7037037037037035,0.6486486486486486,0.6904761904761901,MP
660,5,7,A,E,0.5737704918032787,0.5956989247311824,2,X,G,0.21844127332601548,0.8113207547169811,0.9210526315789458,0.866666666666667,0.570552147239264,0.5964912280701754,0.7485029940119761,0.553072625698324,0.5705521472392634,0.8431372549019606,0.784172661870504,0.900709219858156,0.9379844961240317,0.7592592592592596,0.8513513513513515,0.7499999999999996,BP
1237,1,8,B,A,0.6830601092896176,0.9115591397849458,2,X,G,0.6690450054884745,0.509433962264151,0.8947368421052633,0.6,0.644171779141104,0.4210526315789476,0.532934131736527,0.631284916201117,0.6073619631901842,0.5294117647058819,0.654676258992806,0.8723404255319156,0.7364341085271325,0.7037037037037035,0.6756756756756762,0.7142857142857145,BP
629,2,6,B,H,0.6775956284153009,0.30645161290322576,2,X,G,0.21789242590559832,0.547169811320755,0.47368421052631526,0.7090909090909091,0.6687116564417179,0.43684210526315737,0.568862275449102,0.731843575418994,0.7055214723926381,0.4705882352941178,0.697841726618705,0.5460992907801423,0.8759689922480621,0.388888888888889,0.6891891891891895,0.34523809523809523,LP
363,9,7,B,A,0.7475409836065574,0.7236559139784946,2,X,C,0.6377607025246983,0.735849056603774,0.4210526315789478,0.8303030303030301,0.717791411042945,0.2982456140350877,0.544910179640719,0.47486033519553095,0.5828220858895706,0.45098039215686275,0.654676258992806,0.6312056737588656,0.7984496124031009,0.7592592592592596,0.7567567567567578,0.7380952380952379,BP
391,8,7,B,K,0.43715846994535523,0.4301075268817205,2,X,B,0.5911086717892424,0.509433962264151,0.5263157894736847,0.8060606060606059,0.5582822085889569,0.6140350877192985,0.736526946107784,0.597765363128492,0.6932515337423308,0.5098039215686279,0.7410071942446039,0.5886524822695034,0.891472868217054,0.777777777777778,0.7837837837837842,0.7857142857142857,BP
614,10,7,A,E,0.791256830601093,0.7572580645161291,2,X,G,0.49204171240395156,0.584905660377358,0.47368421052631526,0.672727272727273,0.754601226993865,0.5245614035087723,0.6886227544910181,0.731843575418994,0.5950920245398769,0.7843137254901966,0.8417266187050361,0.8865248226950353,0.8449612403100775,0.5370370370370366,0.7162162162162169,0.5357142857142863,BP
308,9,7,A,D,0.8240437158469947,0.793010752688172,2,X,B,0.43551042810098783,0.566037735849057,0.5000000000000002,0.648484848484849,0.766871165644172,0.8070175438596493,0.844311377245509,0.731843575418994,0.6196319018404904,0.5882352941176471,0.755395683453237,0.7872340425531924,0.7364341085271325,0.7962962962962963,0.7567567567567578,0.80952380952381,BP
541,8,7,B,E,0.8174863387978144,0.5956989247311824,2,X,G,0.43386388583973656,0.45283018867924496,0.5000000000000002,0.721212121212121,0.619631901840491,0.15789473684210484,0.532934131736527,0.36312849162011196,0.6932515337423308,0.4705882352941178,0.597122302158273,0.6879432624113473,0.7984496124031009,0.388888888888889,0.5810810810810814,0.22619047619047639,LP
1037,10,7,A,Q,0.5081967213114753,0.026881720430107503,2,X,B,0.27003293084522495,0.13207547169811298,0.13157894736842168,0.575757575757576,0.43558282208589,0.3859649122807017,0.508982035928144,0.620111731843575,0.5705521472392634,0.25490196078431326,0.510791366906475,0.5319148936170216,0.6744186046511631,0.7037037037037035,0.5405405405405406,0.7619047619047623,MP
1363,3,7,A,N,0.4005464480874319,0.16129032258064502,2,X,B,0.36059275521405043,0.584905660377358,0.47368421052631526,0.745454545454546,0.680981595092025,0.28070175438596473,0.532934131736527,0.642458100558659,0.5337423312883437,0.2941176470588234,0.62589928057554,0.6028368794326241,0.5038759689922487,0.722222222222222,0.8648648648648647,0.6190476190476191,LP
684,12,7,A,L,0.7759562841530059,0.6674731182795699,2,X,J,0.5746432491767288,0.432075471698113,0.5000000000000002,0.6606060606060611,0.595092024539877,0.5614035087719295,0.676646706586826,0.642458100558659,0.6441717791411038,0.45098039215686275,0.697841726618705,0.6028368794326241,0.7829457364341091,0.7962962962962963,0.9594594594594594,0.6071428571428573,BP
647,12,7,A,E,0.19234972677595663,0.5376344086021505,2,X,J,0.19676180021953904,0.43396226415094297,0.31578947368421106,0.624242424242424,0.680981595092025,0.12105263157894772,0.580838323353293,0.49720670391061506,0.5460122699386499,0.5294117647058819,0.7122302158273379,0.6170212765957448,0.8759689922480621,0.6111111111111109,0.6891891891891895,0.5595238095238095,BP
929,11,7,B,Q,0.6448087431693987,0.5053763440860215,2,X,G,0.672338090010977,0.26415094339622597,0.31578947368421106,0.527272727272727,0.521472392638037,0.6140350877192985,0.676646706586826,0.709497206703911,0.8527607361963191,0.8039215686274505,0.9280575539568351,0.8297872340425534,0.8449612403100775,0.6111111111111109,0.6486486486486486,0.5714285714285713,BP
772,4,7,A,M,0.34426229508196715,0.23118279569892453,2,X,G,0.46761800219538974,0.318867924528302,0.23684210526315863,0.478787878787879,0.754601226993865,0.5964912280701754,0.7485029940119761,0.675977653631285,0.6687116564417174,0.2156862745098042,0.424460431654676,0.6737588652482277,0.6279069767441866,0.6481481481481476,0.878378378378379,0.6071428571428573,BP
737,11,7,A,E,0.7606557377049183,0.8602150537634405,2,X,G,0.280735455543359,0.754716981132076,0.605263157894737,0.8424242424242431,0.803680981595092,0.34912280701754345,0.46107784431137705,0.620111731843575,0.5705521472392634,0.49019607843137286,0.697841726618705,0.6312056737588656,0.7984496124031009,0.5925925925925927,0.6621621621621628,0.34523809523809523,MP
1250,1,8,A,M,0.42622950819672134,0.4408602150537635,2,X,J,0.13803512623490688,0.43396226415094297,0.47368421052631526,0.563636363636364,0.595092024539877,0.28070175438596473,0.6047904191616771,0.47486033519553095,0.5705521472392634,0.3529411764705885,0.640287769784173,0.6879432624113473,0.5193798449612406,0.8518518518518512,0.8648648648648647,0.9047619047619045,BP
156,11,7,A,E,0.25792349726775954,0.23360215053763422,3,X,B,0.25329308452250276,0.24528301886792503,0.23684210526315863,0.6606060606060611,0.460122699386503,0.36842105263157865,0.520958083832335,0.53072625698324,0.6809815950920246,0.3529411764705885,0.7122302158273379,0.6453900709219863,0.5503875968992253,0.5370370370370366,0.5945945945945946,0.5000000000000001,MP
488,9,7,A,D,0.8743169398907105,0.8647849462365591,2,X,B,0.32601536772777173,0.528301886792453,0.3421052631578956,0.6606060606060611,0.717791411042945,0.4210526315789476,0.652694610778443,0.620111731843575,0.5828220858895706,0.5098039215686279,0.640287769784173,0.7730496453900717,0.7984496124031009,0.777777777777778,0.7567567567567578,0.7619047619047623,BP
455,10,7,A,D,0.8032786885245904,0.3870967741935485,2,X,B,0.26756311745334793,0.60377358490566,0.44736842105263275,0.624242424242424,0.7914110429447849,0.2280701754385968,0.47305389221556904,0.687150837988827,0.5460122699386499,0.5098039215686279,0.784172661870504,0.5744680851063827,0.8449612403100775,0.722222222222222,0.7297297297297302,0.6904761904761901,BP
1414,12,7,B,N,0.7393442622950821,0.4750000000000001,2,X,G,0.21075740944017562,0.490566037735849,0.4210526315789478,0.648484848484849,0.631901840490798,0.49122807017543857,0.652694610778443,0.731843575418994,0.5460122699386499,0.41176470588235264,0.7410071942446039,0.47517730496453875,0.7829457364341091,0.4814814814814817,0.7297297297297302,0.35714285714285693,BP
1044,8,8,B,N,0.681147540983607,0.4615591397849461,2,X,J,0.16328210757409445,0.60377358490566,0.2894736842105261,0.696969696969697,0.754601226993865,0.2280701754385968,0.520958083832335,0.48603351955307306,0.4846625766871167,0.45098039215686275,0.755395683453237,0.6737588652482277,0.6124031007751937,0.5555555555555559,0.5675675675675682,0.5476190476190479,MP
523,3,8,B,W,0.8699453551912573,0.779569892473118,2,X,G,0.5746432491767288,0.7735849056603771,0.605263157894737,0.8424242424242431,0.852760736196319,0.45614035087719257,0.652694610778443,0.5083798882681559,0.6809815950920246,0.7058823529411763,0.8129496402877701,0.6737588652482277,0.9689922480620163,0.722222222222222,0.5540540540540548,0.7261904761904762,BP
218,4,7,A,D,0.7814207650273226,0.693548387096774,2,X,B,0.551866081229418,0.660377358490566,0.23684210526315863,0.7939393939393941,0.766871165644172,0.3508771929824557,0.6407185628742521,0.608938547486034,0.6687116564417174,0.549019607843137,0.640287769784173,0.6737588652482277,0.891472868217054,0.7962962962962963,0.7567567567567578,0.80952380952381,BP
134,1,7,A,J,0.4426229508196724,0.21505376344086002,2,X,B,0.358397365532382,0.490566037735849,0.3421052631578956,0.648484848484849,0.680981595092025,0.7017543859649124,0.760479041916168,0.743016759776536,0.8159509202453983,0.49019607843137286,0.726618705035971,0.560283687943263,0.9069767441860469,0.6851851851851852,0.8918918918918922,0.5714285714285713,BP
36,12,7,A,A,0.584699453551913,0.18817204301075252,2,X,B,0.44785949506037337,0.528301886792453,0.5000000000000002,0.624242424242424,0.693251533742331,0.31578947368421073,0.55688622754491,0.675977653631285,0.6932515337423308,0.4705882352941178,0.726618705035971,0.6879432624113473,0.6589147286821713,0.6611550127713919,0.8648648648648647,0.6666666666666667,BP
262,7,7,A,E,0.8437158469945354,0.5599462365591394,2,X,B,0.22118551042810086,0.8679245283018869,0.8421052631578938,0.890909090909091,0.96319018404908,0.4210526315789476,0.7485029940119761,0.541899441340782,0.6687116564417174,0.4313725490196077,0.7122302158273379,0.5319148936170216,0.7054263565891479,0.666666666666667,0.7567567567567578,0.6190476190476191,BP
1141,12,7,A,N,0.7103825136612025,0.39784946236559104,2,X,G,0.13556531284302964,0.8113207547169811,0.5000000000000002,0.7090909090909091,0.865030674846626,0.45614035087719257,0.55688622754491,0.575418994413408,0.7300613496932516,0.8235294117647056,0.8992805755395691,0.8156028368794328,0.9379844961240317,0.6296296296296293,0.7567567567567578,0.5476190476190479,BP
717,8,6,A,L,0.7103825136612025,0.1411290322580645,2,X,G,0.4094401756311745,0.584905660377358,0.5526315789473675,0.8060606060606059,0.693251533742331,0.5964912280701754,0.6047904191616771,0.743016759776536,0.8527607361963191,0.549019607843137,0.697841726618705,0.7730496453900717,0.7364341085271325,0.7037037037037035,0.608108108108109,0.7499999999999996,BP
858,11,6,A,K,0.4699453551912569,0.650537634408602,2,X,G,0.2302414928649834,0.43396226415094297,0.15789473684210664,0.563636363636364,0.803680981595092,0.8421052631578941,0.796407185628743,0.82122905027933,0.8159509202453983,0.6666666666666662,0.8417266187050361,0.8723404255319156,0.6279069767441866,0.6851851851851852,0.8513513513513515,0.6547619047619051,BP
437,6,7,B,N,0.7814207650273226,0.693548387096774,2,X,B,0.7777167947310646,0.69811320754717,0.5263157894736847,0.8060606060606059,0.779141104294479,0.5614035087719295,0.772455089820359,0.720670391061452,0.5950920245398769,0.6862745098039214,0.9280575539568351,0.5886524822695034,0.891472868217054,0.944444444444444,0.7297297297297302,1.0,BP
1180,12,7,A,A,0.40245901639344295,0.7615591397849459,2,X,G,0.29198682766191,0.283018867924528,0.2894736842105261,0.624242424242424,0.484662576687117,0.2614035087719295,0.508982035928144,0.49720670391061506,0.49693251533742294,0.3529411764705885,0.525179856115108,0.6737588652482277,0.7054263565891479,0.49999999999999994,0.5945945945945946,0.42857142857142905,BP
1130,11,7,A,N,0.3860655737704919,0.6900537634408601,2,X,L,0.07793633369923159,0.584905660377358,0.5526315789473675,0.575757575757576,0.680981595092025,0.4736842105263156,0.532934131736527,0.642458100558659,0.6564417177914111,0.6078431372549022,0.7122302158273379,0.7872340425531924,0.8294573643410857,0.7037037037037035,0.7567567567567578,0.6666666666666667,BP
591,9,8,A,E,0.49726775956284186,0.7169354838709676,2,X,J,0.2236553238199781,0.622641509433962,0.5526315789473675,0.745454545454546,0.754601226993865,0.5789473684210524,0.760479041916168,0.709497206703911,0.6073619631901842,0.5882352941176471,0.755395683453237,0.8439716312056741,0.5968992248062018,0.7962962962962963,0.6351351351351354,0.6785714285714285,BP
1285,11,7,A,M,0.584699453551913,0.24193548387096753,2,X,B,0.31037321624588365,0.566037735849057,0.31578947368421106,0.624242424242424,0.803680981595092,0.40350877192982465,0.6047904191616771,0.675977653631285,0.7300613496932516,0.3921568627450976,0.7122302158273379,0.5886524822695034,0.6589147286821713,0.8333333333333329,0.7027027027027026,0.8809523809523812,BP
398,9,7,A,A,0.4808743169398908,0.8153225806451609,2,X,B,0.34138309549945145,0.415094339622642,0.31578947368421106,0.636363636363636,0.6687116564417179,0.3859649122807017,0.46107784431137705,0.575418994413408,0.6687116564417174,0.25490196078431326,0.58273381294964,0.5177304964539009,0.5348837209302324,0.7592592592592596,0.5945945945945946,0.8809523809523812,BP
589,2,7,A,B,0.3633879781420766,0.7096774193548385,2,X,J,0.4484083424807903,0.11320754716981099,0.18421052631578916,0.490909090909091,0.607361963190184,0.5438596491228065,0.760479041916168,0.608938547486034,0.5214723926380364,0.7254901960784313,0.8129496402877701,0.7163120567375888,0.9534883720930235,0.47962962962962963,0.4729729729729733,0.4880952380952385,BP
1417,9,7,B,N,0.7759562841530059,0.739247311827957,2,X,J,0.20526893523600442,0.660377358490566,0.5263157894736847,0.7090909090909091,0.889570552147239,0.7017543859649124,0.796407185628743,0.58659217877095,0.5705521472392634,0.49019607843137286,0.8129496402877701,0.6028368794326241,0.6279069767441866,0.7962962962962963,0.8108108108108117,0.7619047619047623,BP
1208,5,7,A,D,0.7213114754098364,0.6129032258064515,2,X,B,0.4264544456641055,0.490566037735849,0.2894736842105261,0.551515151515152,0.693251533742331,0.5438596491228065,0.676646706586826,0.631284916201117,0.5460122699386499,0.37254901960784353,0.5395683453237411,0.5744680851063827,0.8139534883720938,0.4814814814814817,0.8648648648648647,0.3333333333333336,BP
542,10,7,A,A,0.7286885245901642,0.8782258064516126,2,X,G,0.4401756311745335,0.26415094339622597,0.39473684210526305,0.539393939393939,0.54601226993865,0.6140350877192985,0.616766467065868,0.754189944134078,0.7055214723926381,0.2941176470588234,0.510791366906475,0.5319148936170216,0.7984496124031009,0.29629629629629634,0.6891891891891895,0.46428571428571414,BP
882,3,8,B,N,0.7174863387978143,0.07607526881720417,2,X,G,0.22859495060373236,0.43396226415094297,0.4210526315789478,0.648484848484849,0.619631901840491,0.1228070175438599,0.377245508982036,0.5083798882681559,0.5582822085889572,0.41176470588235264,0.568345323741007,0.7446808510638302,0.6899224806201549,0.6111111111111109,0.8243243243243249,0.2976190476190475,BP
937,11,7,A,Q,0.2595628415300548,0.4301075268817205,2,X,J,0.48819978046103185,0.47169811320754695,0.31578947368421106,0.612121212121212,0.6687116564417179,0.6491228070175434,0.760479041916168,0.664804469273743,0.8650306748466253,0.6666666666666662,0.8992805755395691,0.6170212765957448,0.9379844961240317,0.7962962962962963,0.8918918918918922,0.7142857142857145,LP
1116,11,7,A,N,0.29508196721311486,0.4615591397849461,2,X,J,0.2154226125137213,0.566037735849057,0.4210526315789478,0.648484848484849,0.7300613496932521,0.5438596491228065,0.6886227544910181,0.698324022346369,0.6073619631901842,0.8431372549019606,0.8992805755395691,0.8581560283687949,0.8759689922480621,0.5555555555555559,0.6216216216216222,0.5000000000000001,BP
474,10,6,B,J,0.7923497267759565,0.29569892473118276,2,X,B,0.26454445664105375,0.830188679245283,0.3421052631578956,0.890909090909091,0.582822085889571,0.45614035087719257,0.7485029940119761,0.58659217877095,0.6564417177914111,0.3529411764705885,0.597122302158273,0.6028368794326241,0.7054263565891479,0.8888888888888888,0.8378378378378383,0.8809523809523812,BP
173,8,7,A,B,0.43715846994535523,0.6094086021505376,2,X,B,0.44758507135016457,0.45283018867924496,0.31578947368421106,0.539393939393939,0.7300613496932521,0.4210526315789476,0.652694610778443,0.58659217877095,0.5828220858895706,0.549019607843137,0.827338129496403,0.5744680851063827,0.7829457364341091,0.6481481481481476,0.7837837837837842,0.6666666666666667,BP
1196,3,7,A,C,0.7969945355191261,0.8817204301075265,2,X,J,0.46487376509330436,0.283018867924528,0.23684210526315863,0.636363636363636,0.5582822085889569,0.31578947368421073,0.532934131736527,0.5195530726256979,0.5582822085889572,0.45098039215686275,0.611510791366907,0.7163120567375888,0.7209302325581396,0.6111111111111109,0.6216216216216222,0.5952380952380957,LP
38,9,7,A,A,0.5207650273224047,0.10295698924731167,2,X,L,0.6048298572996706,0.641509433962264,0.7368421052631566,0.684848484848485,0.779141104294479,0.4736842105263156,0.616766467065868,0.687150837988827,0.6564417177914111,0.15686274509803905,0.424460431654676,0.5177304964539009,0.7364341085271325,0.7037037037037035,0.7567567567567578,0.6904761904761901,LP
1169,8,6,A,N,0.7540983606557377,0.5241935483870965,2,X,B,0.13035126234906702,0.9056603773584909,0.8947368421052633,0.927272727272727,0.901840490797546,1.0,1.0,1.0,0.8527607361963191,0.3921568627450976,0.62589928057554,0.5035460992907802,0.8294573643410857,0.8333333333333329,0.8918918918918922,0.80952380952381,BP
608,1,8,A,M,0.5628415300546448,0.6763440860215053,2,X,G,0.33836443468715727,0.490566037735849,0.31578947368421106,0.696969696969697,0.656441717791411,0.3508771929824557,0.544910179640719,0.553072625698324,0.5337423312883437,0.6274509803921572,0.697841726618705,0.6453900709219863,0.9844961240310082,0.5555555555555559,0.5540540540540548,0.34523809523809523,BP
1007,12,7,A,I,0.555464480874317,0.2373655913978494,2,X,G,0.796926454445664,0.60377358490566,0.31578947368421106,0.76969696969697,0.766871165644172,0.8245614035087723,0.796407185628743,0.82122905027933,0.8895705521472388,0.568627450980392,0.7697841726618709,0.7304964539007095,0.7209302325581396,0.8148148148148147,0.9459459459459463,0.7619047619047623,MP
832,11,6,A,M,0.34426229508196715,0.33333333333333326,2,X,G,0.5321075740944015,0.509433962264151,0.47368421052631526,0.7333333333333331,0.693251533742331,0.4210526315789476,0.616766467065868,0.709497206703911,0.8404907975460119,0.6078431372549022,0.683453237410072,0.8581560283687949,0.7209302325581396,0.5555555555555559,0.7432432432432433,0.4880952380952385,BP
131,10,7,A,D,0.9562841530054649,0.801075268817204,2,X,K,0.6243139407244784,0.584905660377358,0.5526315789473675,0.612121212121212,0.754601226993865,0.5263157894736845,0.6646706586826351,0.564245810055866,0.6564417177914111,0.3333333333333334,0.568345323741007,0.48936170212765945,0.9069767441860469,0.7592592592592596,0.8378378378378383,0.7142857142857145,BP
209,3,6,A,J,0.5368852459016398,0.4077956989247311,2,X,L,0.3990120746432493,0.377358490566038,0.3421052631578956,0.6606060606060611,0.570552147239264,0.5263157894736845,0.7245508982035931,0.5195530726256979,0.5582822085889572,0.23529411764705926,0.683453237410072,0.37588652482269475,0.5348837209302324,0.8333333333333329,0.8648648648648647,0.80952380952381,BP
1408,10,7,B,G,0.7240437158469946,0.4408602150537635,2,X,J,0.38117453347969255,0.43396226415094297,0.2894736842105261,0.636363636363636,0.631901840490798,0.49122807017543857,0.6047904191616771,0.687150837988827,0.5950920245398769,0.6274509803921572,0.726618705035971,0.7304964539007095,0.8759689922480621,0.6851851851851852,0.9189189189189199,0.5476190476190479,BP
886,11,7,A,M,0.8852459016393448,0.7706989247311826,2,X,J,0.29390779363337005,0.490566037735849,0.2894736842105261,0.672727272727273,0.6687116564417179,0.3859649122807017,0.652694610778443,0.53072625698324,0.6319018404907977,0.5098039215686279,0.7122302158273379,0.6312056737588656,0.8449612403100775,0.5370370370370366,0.6351351351351354,0.4880952380952385,BP
1313,5,7,B,D,0.8560109289617488,0.7481182795698924,2,X,B,0.47859495060373214,0.509433962264151,0.4210526315789478,0.684848484848485,0.607361963190184,0.08771929824561402,0.485029940119761,0.47486033519553095,0.5828220858895706,0.3333333333333334,0.697841726618705,0.5177304964539009,0.6589147286821713,0.7962962962962963,0.7297297297297302,0.80952380952381,LP
1028,4,7,A,T,0.6010928961748636,0.33333333333333326,2,X,L,0.42178924259055983,0.679245283018868,0.44736842105263275,0.7818181818181821,0.803680981595092,0.40350877192982465,0.520958083832335,0.553072625698324,0.6932515337423308,0.31372549019607837,0.697841726618705,0.5319148936170216,0.5503875968992253,0.6481481481481476,0.5945945945945946,0.6666666666666667,BP
893,9,7,A,I,0.7207650273224044,0.497311827956989,2,X,G,0.7996706915477494,0.207547169811321,0.3421052631578956,0.612121212121212,0.47239263803681,0.4210526315789476,0.485029940119761,0.597765363128492,0.6687116564417174,0.49019607843137286,0.597122302158273,0.8156028368794328,0.6434108527131783,0.5925925925925927,0.770270270270271,0.7023809523809529,BP
1389,7,7,B,N,0.5863387978142076,0.5556451612903226,2,X,G,0.2250274423710208,0.30188679245283,0.0,0.648484848484849,0.631901840490798,0.4210526315789476,0.616766467065868,0.631284916201117,0.6319018404907977,0.41176470588235264,0.597122302158273,0.7446808510638302,0.6589147286821713,0.5925925925925927,0.7837837837837842,0.45238095238095244,BP
